stock,company_name,market_cap,sector,industry,exchange,dividend_yield,roce,roe,last_updated
AAREYDRUGS.NS,AAREY DRUGS & PHARMACEUTICALS LIMITED,154,Unknown,Drug Manufacturers - Specialty & Generic,NSE,0.0,0.0,0.0,2025-09-07 01:00:13
PKTEA.NS,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,153,Unknown,Farm Products,NSE,0.13,0.0,0.0,2025-09-07 01:00:14
DECCANTRAN.NS,DECCAN TRANSCON LEASING LIMITED,153,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:14
GAYAPROJ.NS,GAYATRI PROJECTS LIMITED,153,Unknown,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 01:00:15
KEL.NS,KUNDAN EDIFICE LIMITED,153,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:15
VISESHINFO.NS,VISESH INFOTECNICS LIMITED,153,Unknown,Information Technology Services,NSE,0.0,0.0,0.0,2025-09-07 01:00:16
SRIVASAVI.NS,SRIVASAVI ADHESIVE TAPES LIMITED,153,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:16
IBLFL.NS,IBL FINANCE LIMITED,153,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:16
3RDROCK.NS,3RD ROCK MULTIMEDIA LIMITED,152,Unknown,Specialty Business Services,NSE,0.0,0.0,0.0,2025-09-07 01:00:17
AVROIND.NS,AVRO INDIA LIMITED,152,Unknown,"Furnishings, Fixtures & Appliances",NSE,0.0,0.0,0.0,2025-09-07 01:00:18
SOTAC.NS,SOTAC PHARMACEUTICALS LIMITED,152,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:18
ASCOM.NS,ASCOM LEASING & INVESTMENTS LIMITED,152,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:19
PALASHSECU.NS,PALASH SECURITIES LIMITED,152,Unknown,Packaged Foods,NSE,0.0,0.0,0.0,2025-09-07 01:00:19
MADHAVBAUG.NS,VAIDYA SANE AYURVED LABORATORIES LIMITED,152,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:20
AAATECH.NS,AAA TECHNOLOGIES LIMITED,152,Unknown,Information Technology Services,NSE,1.89,0.0,0.0,2025-09-07 01:00:20
STEELCITY.NS,STEEL CITY SECURITIES LIMITED,151,Unknown,Capital Markets,NSE,4.76,0.0,0.0,2025-09-07 01:00:21
PRUDMOULI.NS,PRUDENTIAL SUGAR CORPORATION LIMITED,150,Unknown,Confectioners,NSE,0.0,0.0,0.0,2025-09-07 01:00:21
PIONEEREMB.NS,PIONEER EMBROIDERIES LIMITED,148,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:00:22
VASWANI.NS,VASWANI INDUSTRIES LIMITED,148,Unknown,Steel,NSE,0.0,0.0,0.0,2025-09-07 01:00:22
TOTAL.NS,TOTAL TRANSPORT SYSTEMS LIMITED,148,Unknown,Integrated Freight & Logistics,NSE,0.7,0.0,0.0,2025-09-07 01:00:23
LOTUSEYE.NS,LOTUS EYE HOSPITAL AND INSTITUTE LIMITED,147,Unknown,Medical Care Facilities,NSE,0.0,0.0,0.0,2025-09-07 01:00:23
AUSOMENT.NS,AUSOM ENTERPRISE LIMITED,146,Unknown,Capital Markets,NSE,0.96,0.0,0.0,2025-09-07 01:00:24
SWASTIK.NS,SWASTIK PIPE LIMITED,146,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:24
CUBEXTUB.NS,CUBEX TUBINGS LIMITED,146,Unknown,Copper,NSE,0.0,0.0,0.0,2025-09-07 01:00:25
TFL.NS,TRANSWARRANTY FINANCE LIMITED,146,Unknown,Mortgage Finance,NSE,0.0,0.0,0.0,2025-09-07 01:00:25
SHUBHSHREE.NS,SHUBHSHREE BIOFUELS ENERGY LIMITED,146,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:26
GLOBE.NS,GLOBE TEXTILES (INDIA) LIMITED,146,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:00:26
LPDC.NS,LANDMARK PROPERTY DEVELOPMENT COMPANY LIMITED,145,Unknown,Real Estate Services,NSE,0.0,0.0,0.0,2025-09-07 01:00:27
SFML.NS,SUPREME FACILITY MANAGEMENT LIMITED,145,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:27
BAWEJA.NS,BAWEJA STUDIOS LIMITED,145,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:28
APRAMEYA.NS,APRAMEYA ENGINEERING LIMITED,145,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:28
SHAHALLOYS.NS,SHAH ALLOYS LIMITED,144,Unknown,Steel,NSE,0.0,0.0,0.0,2025-09-07 01:00:29
SEMAC.NS,SEMAC CONSULTANTS LIMITED,144,Unknown,Farm & Heavy Construction Machinery,NSE,0.0,0.0,0.0,2025-09-07 01:00:29
VEEKAYEM.NS,VEEKAYEM FASHION AND APPARELS LIMITED,143,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:30
TPHQ.NS,TEAMO PRODUCTIONS HQ LIMITED,143,Unknown,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 01:00:30
FIBERWEB.NS,FIBERWEB (INDIA) LIMITED,141,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:00:31
FRETAIL.NS,FUTURE RETAIL LIMITED,141,Unknown,Department Stores,NSE,0.0,0.0,0.0,2025-09-07 01:00:32
DHANLAXMI.NS,DHANLAXMI CROP SCIENCE LIMITED,141,Unknown,Farm Products,NSE,0.0,0.0,0.0,2025-09-07 01:00:32
MOTOGENFIN.NS,THE MOTOR & GENERAL FINANCE LIMITED,140,Unknown,Real Estate Services,NSE,0.0,0.0,0.0,2025-09-07 01:00:32
ZENITHSTL.NS,ZENITH STEEL PIPES & INDUSTRIES LIMITED,140,Unknown,Steel,NSE,0.0,0.0,0.0,2025-09-07 01:00:33
NMSTEEL.NS,NEWMALAYALAM STEEL LIMITED,140,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:33
MACOBSTECH.NS,MACOBS TECHNOLOGIES LIMITED,140,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:34
PSFL.NS,PARAMOUNT SPECIALITY FORGINGS LIMITED,140,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:34
AESTHETIK.NS,AESTHETIK ENGINEERS LIMITED,140,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:35
GOYALALUM.NS,GOYAL ALUMINIUMS LIMITED,138,Unknown,Aluminum,NSE,0.0,0.0,0.0,2025-09-07 01:00:39
SUNDARAM.NS,SUNDARAM MULTI PAP LIMITED,137,Unknown,Paper & Paper Products,NSE,0.0,0.0,0.0,2025-09-07 01:00:40
DTL.NS,DIENSTEN TECH LIMITED,137,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:40
SOMATEX.NS,SOMA TEXTILES & INDUSTRIES LIMITED,136,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:00:41
AHLADA.NS,AHLADA ENGINEERS LIMITED,135,Unknown,Building Products & Equipment,NSE,2.75,0.0,0.0,2025-09-07 01:00:41
HOLMARC.NS,HOLMARC OPTO-MECHATRONICS LIMITED,135,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:42
TRANSTEEL.NS,TRANSTEEL SEATING TECHNOLOGIES LIMITED,135,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:42
TERASOFT.NS,TERA SOFTWARE LIMITED,135,Unknown,Information Technology Services,NSE,0.29,0.0,0.0,2025-09-07 01:00:42
EXCEL.NS,EXCEL REALTY N INFRA LIMITED,134,Unknown,Conglomerates,NSE,0.0,0.0,0.0,2025-09-07 01:00:43
SAMPANN.NS,SAMPANN UTPADAN INDIA LIMITED,134,Unknown,Specialty Chemicals,NSE,0.0,0.0,0.0,2025-09-07 01:00:43
SEL.NS,SUNGARNER ENERGIES LIMITED,134,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:44
LASA.NS,LASA SUPERGENERICS LIMITED,133,Unknown,Drug Manufacturers - Specialty & Generic,NSE,0.0,0.0,0.0,2025-09-07 01:00:44
AJOONI.NS,AJOONI BIOTECH LIMITED,133,Unknown,Packaged Foods,NSE,0.0,0.0,0.0,2025-09-07 01:00:45
SCML.NS,SHARP CHUCKS AND MACHINES LIMITED,133,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:45
PARTYCRUS.NS,PARTY CRUISERS LIMITED,132,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:46
AUSL.NS,ADITYA ULTRA STEEL LIMITED,132,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:46
AMDIND.NS,AMD INDUSTRIES LIMITED,132,Unknown,Packaging & Containers,NSE,0.0,0.0,0.0,2025-09-07 01:00:46
BRACEPORT.NS,BRACE PORT LOGISTICS LIMITED,130,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:47
BVCL.NS,BARAK VALLEY CEMENTS LIMITED,130,Unknown,Building Materials,NSE,0.0,0.0,0.0,2025-09-07 01:00:47
IDENTICAL.NS,IDENTICAL BRAINS STUDIOS LIMITED,129,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:48
FCONSUMER.NS,FUTURE CONSUMER LIMITED,127,Unknown,Packaged Foods,NSE,0.0,0.0,0.0,2025-09-07 01:00:49
AARVEEDEN.NS,AARVEE DENIMS & EXPORTS LIMITED,127,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:00:49
BANKA.NS,BANKA BIOLOO LIMITED,127,Unknown,Pollution & Treatment Controls,NSE,0.0,0.0,0.0,2025-09-07 01:00:49
WOMANCART.NS,WOMANCART LIMITED,126,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:50
MASTER.NS,MASTER COMPONENTS LIMITED,126,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:50
DHARIWAL.NS,DHARIWALCORP LIMITED,126,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:51
INDSWFTLTD.NS,IND-SWIFT LIMITED,125,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:51
SKIL.NS,SKIL INFRASTRUCTURE LIMITED,125,Unknown,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 01:00:51
GROBTEA.NS,THE GROB TEA COMPANY LIMITED,125,Unknown,Farm Products,NSE,0.29,0.0,0.0,2025-09-07 01:00:52
AGRITECH.NS,AGRI-TECH (INDIA) LIMITED,125,Unknown,Farm Products,NSE,0.0,0.0,0.0,2025-09-07 01:00:52
TIMESGTY.NS,TIMES GUARANTY LIMITED,124,Unknown,Asset Management,NSE,0.0,0.0,0.0,2025-09-07 01:00:53
ENERGYDEV.NS,ENERGY DEVELOPMENT COMPANY LIMITED,124,Unknown,Utilities - Regulated Electric,NSE,0.0,0.0,0.0,2025-09-07 01:00:54
ALKALI.NS,ALKALI METALS LIMITED,124,Unknown,Specialty Chemicals,NSE,0.59,0.0,0.0,2025-09-07 01:00:54
YAARI.NS,YAARI DIGI INT SER LIMITED,124,Unknown,Credit Services,NSE,0.0,0.0,0.0,2025-09-07 01:00:54
VINNY.NS,VINNY OVERSEAS LIMITED,123,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:00:55
AAKASH.NS,AAKASH EXPLORATION SERVICES LIMITED,123,Unknown,Oil & Gas Equipment & Services,NSE,0.0,0.0,0.0,2025-09-07 01:00:55
PALREDTEC.NS,PALRED TECHNOLOGIES LIMITED,122,Unknown,Consumer Electronics,NSE,0.0,0.0,0.0,2025-09-07 01:00:56
BLUEPEBBLE.NS,BLUE PEBBLE LIMITED,122,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:56
NAGREEKEXP.NS,NAGREEKA EXPORTS LIMITED,122,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:00:56
OBCL.NS,ORISSA BENGAL CARRIER LIMITED,121,Unknown,Trucking,NSE,0.0,0.0,0.0,2025-09-07 01:00:57
LAMOSAIC.NS,LAMOSAIC INDIA LIMITED,120,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:58
AVIANSH.NS,AVI ANSH TEXTILE LIMITED,120,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:58
MARCO.NS,MARCO CABLES & CONDUCTORS LIMITED,119,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:00:59
SECURKLOUD.NS,SECUREKLOUD TECHNOLOGIES LIMITED,119,Unknown,Software - Application,NSE,0.0,0.0,0.0,2025-09-07 01:00:59
PARAMATRIX.NS,PARAMATRIX TECHNOLOGIES LIMITED,119,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:00
CEREBRAINT.NS,CEREBRA INTEGRATED TECHNOLOGIES LIMITED,118,Unknown,Computer Hardware,NSE,0.0,0.0,0.0,2025-09-07 01:01:00
HECPROJECT.NS,HEC INFRA PROJECTS LIMITED,117,Unknown,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 01:01:01
ASPIRE.NS,ASPIRE & INNOVATIVE ADVERTISING LIMITED,116,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:01
TOKYOPLAST.NS,TOKYO PLAST INTERNATIONAL LIMITED,116,Unknown,Packaging & Containers,NSE,0.0,0.0,0.0,2025-09-07 01:01:01
PARASPETRO.NS,PARAS PETROFILS LIMITED,116,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:01:02
SUVIDHAA.NS,SUVIDHAA INFOSERVE LIMITED,116,Unknown,Information Technology Services,NSE,0.0,0.0,0.0,2025-09-07 01:01:02
VLINFRA.NS,V.L.INFRAPROJECTS LIMITED,115,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:03
GRAPHISAD.NS,GRAPHISADS LIMITED,115,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:03
MCL.NS,MADHAV COPPER LIMITED,115,Unknown,Copper,NSE,0.0,0.0,0.0,2025-09-07 01:01:04
SAIFL.NS,SAMEERA AGRO AND INFRA LIMITED,114,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:04
DIVYADHAN.NS,DIVYADHAN RECYCLING INDUSTRIES LIMITED,114,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:05
DANGEE.NS,DANGEE DUMS LIMITED,114,Unknown,Restaurants,NSE,0.0,0.0,0.0,2025-09-07 01:01:05
MCON.NS,MCON RASAYAN INDIA LIMITED,112,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:06
ARIHANTACA.NS,ARIHANT ACADEMY LIMITED,112,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:06
CADSYS.NS,CADSYS (INDIA) LIMITED,112,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:07
SAMBHAAV.NS,SAMBHAAV MEDIA LIMITED,112,Unknown,Publishing,NSE,0.0,0.0,0.0,2025-09-07 01:01:07
DURLAX.NS,DURLAX TOP SURFACE LIMITED,110,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:08
CINEVISTA.NS,CINEVISTA LIMITED,109,Unknown,Entertainment,NSE,0.0,0.0,0.0,2025-09-07 01:01:08
GLOBALPET.NS,GLOBAL PET INDUSTRIES LIMITED,109,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:09
BIOFILCHEM.NS,BIOFIL CHEMICALS & PHARMACEUTICALS LIMITED,109,Unknown,Drug Manufacturers - Specialty & Generic,NSE,0.0,0.0,0.0,2025-09-07 01:01:10
ARSHIYA.NS,ARSHIYA LIMITED,109,Unknown,Integrated Freight & Logistics,NSE,0.0,0.0,0.0,2025-09-07 01:01:10
MIEL.NS,MANGLAM INFRA & ENGINEERING LIMITED,108,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:11
NEELAM.NS,NEELAM LINENS AND GARMENTS (INDIA) LIMITED,108,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:11
ORIENTLTD.NS,ORIENT PRESS LIMITED,108,Unknown,Packaging & Containers,NSE,0.0,0.0,0.0,2025-09-07 01:01:12
DAMODARIND.NS,DAMODAR INDUSTRIES LIMITED,107,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:01:12
SECMARK.NS,SECMARK CONSULTANCY LIMITED,107,Unknown,Consulting Services,NSE,0.0,0.0,0.0,2025-09-07 01:01:13
ARVINDPORT.NS,ARVIND PORT AND INFRA LIMITED,107,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:13
ABHAPOWER.NS,ABHA POWER AND STEEL LIMITED,107,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:14
MYMUDRA.NS,MY MUDRA FINCORP LIMITED,107,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:14
21STCENMGM.NS,21ST CENTURY MANAGEMENT SERVICES LIMITED,107,Unknown,Capital Markets,NSE,4.15,0.0,0.0,2025-09-07 01:01:15
MOKSH.NS,MOKSH ORNAMENTS LIMITED,107,Unknown,Luxury Goods,NSE,0.0,0.0,0.0,2025-09-07 01:01:15
ONYX.NS,ONYX BIOTEC LIMITED,106,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:16
LCCINFOTEC.NS,LCC INFOTECH LIMITED,106,Unknown,Education & Training Services,NSE,0.0,0.0,0.0,2025-09-07 01:01:16
RILINFRA.NS,RACHANA INFRASTRUCTURE LIMITED,105,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:17
DELTAMAGNT.NS,DELTA MANUFACTURING LIMITED,105,Unknown,Specialty Industrial Machinery,NSE,0.0,0.0,0.0,2025-09-07 01:01:18
SATIPOLY.NS,SATI POLY PLAST LIMITED,105,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:18
SLONE.NS,SLONE INFOSYSTEMS LIMITED,105,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:19
ASTRON.NS,ASTRON PAPER & BOARD MILL LIMITED,105,Unknown,Paper & Paper Products,NSE,0.0,0.0,0.0,2025-09-07 01:01:19
DIGJAMLMTD.NS,DIGJAM LIMITED,104,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:01:20
UNILEX.NS,UNILEX COLOURS AND CHEMICALS LIMITED,104,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:20
BLBLIMITED.NS,BLB LIMITED,103,Unknown,Capital Markets,NSE,0.0,0.0,0.0,2025-09-07 01:01:21
HISARMETAL.NS,HISAR METAL INDUSTRIES LIMITED,103,Unknown,Steel,NSE,0.53,0.0,0.0,2025-09-07 01:01:21
MHHL.NS,MOHINI HEALTH & HYGIENE LIMITED,102,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:22
SIMBHALS.NS,SIMBHAOLI SUGARS LIMITED,102,Unknown,Confectioners,NSE,0.0,0.0,0.0,2025-09-07 01:01:23
GANGAFORGE.NS,GANGA FORGING LIMITED,101,Unknown,Metal Fabrication,NSE,0.0,0.0,0.0,2025-09-07 01:01:23
MEP.NS,MEP INFRASTRUCTURE DEVELOPERS LIMITED,101,Unknown,Infrastructure Operations,NSE,0.0,0.0,0.0,2025-09-07 01:01:24
PRECISION.NS,PRECISION METALIKS LIMITED,101,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:24
PROLIFE.NS,PROLIFE INDUSTRIES LIMITED,100,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:25
MAL.NS,MANGALAM ALLOYS LIMITED,100,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:26
GSMFOILS.NS,GSM FOILS LIMITED,100,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:27
DOLLEX.NS,DOLLEX AGROTECH LIMITED,100,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:27
FORGEAUTO.NS,FORGE AUTO INTERNATIONAL LIMITED,99,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:28
AUROIMPEX.NS,AURO IMPEX & CHEMICALS LIMITED,98,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:29
ATALREAL.NS,ATAL REALTECH LIMITED,98,Unknown,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 01:01:29
SYNOPTICS.NS,SYNOPTICS TECHNOLOGIES LIMITED,97,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:30
PPSL.NS,PICTUREPOST STUDIOS LIMITED,97,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:30
WOL3D.NS,WOL 3D INDIA LIMITED,96,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:31
PRANIK.NS,PRANIK LOGISTICS LIMITED,96,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:32
CLOUD.NS,VARANIUM CLOUD LIMITED,95,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:32
SILKFLEX.NS,SILKFLEX POLYMERS (INDIA) LIMITED,95,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:33
AVSL.NS,AVSL INDUSTRIES LIMITED,95,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:34
DIL.NS,DEBOCK INDUSTRIES LIMITED,95,Unknown,Farm & Heavy Construction Machinery,NSE,0.0,0.0,0.0,2025-09-07 01:01:34
ARABIAN.NS,ARABIAN PETROLEUM LIMITED,95,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:35
MADHUCON.NS,MADHUCON PROJECTS LIMITED,95,Unknown,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 01:01:35
HBSL.NS,HB STOCKHOLDINGS LIMITED,95,Unknown,Capital Markets,NSE,1.32,0.0,0.0,2025-09-07 01:01:36
PNC.NS,PRITISH NANDY COMMUNICATIONS LIMITED,94,Unknown,Entertainment,NSE,0.0,0.0,0.0,2025-09-07 01:01:37
HOVS.NS,HOV SERVICES LIMITED,94,Unknown,Information Technology Services,NSE,0.0,0.0,0.0,2025-09-07 01:01:37
CELEBRITY.NS,CELEBRITY FASHIONS LIMITED,93,Unknown,Apparel Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:01:38
ARCHIES.NS,ARCHIES LIMITED,92,Unknown,Specialty Retail,NSE,0.0,0.0,0.0,2025-09-07 01:01:38
SIDDHIKA.NS,SIDDHIKA COATINGS LIMITED,90,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:39
KONTOR.NS,KONTOR SPACE LIMITED,90,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:40
AGROPHOS.NS,AGRO PHOS INDIA LIMITED,89,Unknown,Agricultural Inputs,NSE,0.0,0.0,0.0,2025-09-07 01:01:40
PATTECH.NS,PATTECH FITWELL TUBE COMPONENTS LIMITED,89,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:41
BABAFP.NS,BABA FOOD PROCESSING (INDIA) LIMITED,89,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:42
KARMAENG.NS,KARMA ENERGY LIMITED,88,Unknown,Utilities - Renewable,NSE,0.0,0.0,0.0,2025-09-07 01:01:42
LEXUS.NS,LEXUS GRANITO (INDIA) LIMITED,88,Unknown,Building Products & Equipment,NSE,0.0,0.0,0.0,2025-09-07 01:01:43
MAHICKRA.NS,MAHICKRA CHEMICALS LIMITED,87,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:44
SERVICE.NS,SERVICE CARE LIMITED,86,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:44
PRESSTONIC.NS,PRESSTONIC ENGINEERING LIMITED,86,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:45
AGNI.NS,AGNI GREEN POWER LIMITED,86,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:46
CLSL.NS,CROP LIFE SCIENCE LIMITED,86,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:46
TREEHOUSE.NS,TREE HOUSE EDUCATION & ACCESSORIES LIMITED,85,Unknown,Education & Training Services,NSE,0.0,0.0,0.0,2025-09-07 01:01:47
PREMIUM.NS,PREMIUM PLAST LIMITED,85,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:47
AKSHAR.NS,AKSHAR SPINTEX LIMITED,85,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:01:48
SAJHOTELS.NS,SAJ HOTELS LIMITED,84,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:49
OMFURN.NS,OMFURN INDIA LIMITED,84,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:49
RADIOWALLA.NS,RADIOWALLA NETWORK LIMITED,84,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:50
AROGRANITE.NS,ARO GRANITE INDUSTRIES LIMITED,84,Unknown,Building Products & Equipment,NSE,0.0,0.0,0.0,2025-09-07 01:01:50
SVPGLOB.NS,SVP GLOBAL TEXTILES LIMITED,84,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:01:51
DEEM.NS,DEEM ROLL TECH LIMITED,83,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:52
BULKCORP.NS,BULKCORP INTERNATIONAL LIMITED,83,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:52
KAVVERITEL.NS,KAVVERI TELECOM PRODUCTS LIMITED,83,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:52
RELIABLE.NS,RELIABLE DATA SERVICES LIMITED,83,Unknown,Information Technology Services,NSE,0.03,0.0,0.0,2025-09-07 01:01:53
AMEYA.NS,AMEYA PRECISION ENGINEERS LIMITED,83,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:53
AKIKO.NS,AKIKO GLOBAL SERVICES LIMITED,82,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:54
MEDIORG.NS,MEDICAMEN ORGANICS LIMITED,81,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:54
TRIDHYA.NS,TRIDHYA TECH LIMITED,81,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:55
NIBL.NS,NRB INDUSTRIAL BEARINGS LIMITED,81,Unknown,Tools & Accessories,NSE,0.0,0.0,0.0,2025-09-07 01:01:56
ARISTO.NS,ARISTO BIO-TECH AND LIFESCIENCE LIMITED,81,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:56
3PLAND.NS,3P LAND HOLDINGS LIMITED,81,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:57
PENTAGON.NS,PENTAGON RUBBER LIMITED,81,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:57
